BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIALUNITS,COMMERCIALUNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASSAT TIME OF SALE,SALE PRICE,SALE DATE
2.0,BATHGATE,02 TWO FAMILY DWELLINGS,1,3053.0,17.0,,B2,2301 BATHGATE AVENUE,,10458.0,2.0,0.0,2.0,1169.0,1836.0,1901.0,1.0,B2,404586.0,2020-12-31
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,2898.0,85.0,,C0,413 E 173RD STREET,,10457.0,3.0,0.0,3.0,1440.0,2880.0,1899.0,1.0,C0,0.0,2020-06-03
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,2898.0,85.0,,C0,413 EAST 173 STREET,,10457.0,3.0,0.0,3.0,1440.0,2880.0,1899.0,1.0,C0,0.0,2020-08-12
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,2903.0,106.0,,C0,3818 PARK AVENUE,,10457.0,3.0,0.0,3.0,3090.0,3402.0,2003.0,1.0,C0,10.0,2020-01-15
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3030.0,158.0,,C0,412 EAST 183RD STREET,,10458.0,3.0,0.0,3.0,1978.0,3654.0,2005.0,1.0,C0,0.0,2020-02-26
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3031.0,145.0,,C0,412 EAST 187 STREET,,10458.0,3.0,0.0,3.0,1784.0,2302.0,2004.0,1.0,C0,0.0,2020-02-04
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3039.0,13.0,,C0,456 EAST 185 STREET,,10458.0,3.0,0.0,3.0,1650.0,1344.0,1910.0,1.0,C0,325000.0,2020-07-20
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3040.0,13.0,,C0,458 EAST 187 STREET,,10458.0,3.0,0.0,3.0,1650.0,1776.0,1910.0,1.0,C0,480000.0,2020-07-09
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3046.0,142.0,,C0,2052 WASHINGTON AVENUE,,10457.0,3.0,0.0,3.0,1995.0,2901.0,2000.0,1.0,C0,0.0,2020-10-14
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3046.0,143.0,,C0,2054 WASHINGTON AVENUE,,10457.0,3.0,0.0,3.0,1995.0,2901.0,2000.0,1.0,C0,810000.0,2020-10-22
2.0,BATHGATE,03 THREE FAMILY DWELLINGS,1,3050.0,137.0,,C0,2239 BATHGATE AVENUE,,10457.0,3.0,0.0,3.0,1562.0,3168.0,1901.0,1.0,C0,899500.0,2020-07-02
2.0,BATHGATE,05 TAX CLASS 1 VACANT LAND,1B,3036.0,35.0,,V0,2087 WASHINGTON AVE,,10457.0,0.0,0.0,0.0,2099.0,0.0,,1.0,V0,80000.0,2020-07-10
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,2927.0,14.0,,C7,3782 3 AVENUE,,10456.0,12.0,2.0,14.0,2500.0,9419.0,1931.0,2.0,C7,1800000.0,2020-01-29
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,3031.0,51.0,,C1,4619 PARK AVENUE,,10458.0,8.0,0.0,8.0,3798.0,8976.0,1910.0,2.0,C1,638750.0,2020-11-13
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,3031.0,60.0,,C1,4589 PARK AVENUE,,10458.0,25.0,0.0,25.0,4779.0,18975.0,1912.0,2.0,C1,0.0,2020-01-22
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,3031.0,63.0,,C1,4585 PARK AVENUE,,10458.0,25.0,0.0,25.0,4787.0,18975.0,1912.0,2.0,C1,0.0,2020-01-22
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,3032.0,4.0,,C1,2412 WEBSTER AVENUE,,10458.0,8.0,0.0,8.0,4336.0,9240.0,1909.0,2.0,C1,1400000.0,2020-01-16
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2B,3032.0,54.0,,C1,4683 PARK AVENUE,,10458.0,8.0,0.0,8.0,4025.0,9600.0,1910.0,2.0,C1,203650.0,2020-02-24
2.0,BATHGATE,07 RENTALS - WALKUP APARTMENTS,2,3040.0,22.0,,C7,2383 WASHINGTON AVENUE,,10458.0,24.0,2.0,26.0,5050.0,20365.0,1911.0,2.0,C7,3200000.0,2020-11-25
2.0,BATHGATE,08 RENTALS - ELEVATOR APARTMENTS,2,2897.0,127.0,,D1,417-429 CLAREMONT PARKWAY,,10457.0,46.0,0.0,46.0,12598.0,56700.0,2005.0,2.0,D1,5000000.0,2020-10-02
2.0,BATHGATE,08 RENTALS - ELEVATOR APARTMENTS,2,3050.0,70.0,,D1,2277 BATHGATE AVENUE,,10457.0,89.0,0.0,89.0,19749.0,81676.0,2007.0,2.0,D1,4463828.0,2020-01-24
2.0,BATHGATE,09 COOPS - WALKUP APARTMENTS,2,3045.0,19.0,,C6,2068-2078 BATHGATE AVENUE,,10457.0,,,,,,1911.0,2.0,C6,638750.0,2020-11-13
2.0,BATHGATE,11 SPECIAL CONDO BILLING LOTS,2,2924.0,1004.0,,RR,"1880 BATHGATE AVENUE, 4",4,10457.0,52.0,0.0,52.0,36266.0,41638.0,2018.0,2.0,RR,0.0,2020-12-16
2.0,BATHGATE,11 SPECIAL CONDO BILLING LOTS,2,2924.0,1005.0,,RR,"1880 BATHGATE AVENUE, 5",5,10457.0,137.0,0.0,137.0,26266.0,92073.0,2018.0,2.0,RR,0.0,2020-12-16
2.0,BATHGATE,11 SPECIAL CONDO BILLING LOTS,2,3027.0,1002.0,,RR,"4215 PARK AVENUE, AFFOR",AFFOR,10457.0,129.0,0.0,129.0,0.0,101741.0,2016.0,2.0,RR,10.0,2020-03-13
2.0,BATHGATE,14 RENTALS - 4-10 UNIT,2A,3048.0,50.0,,S9,4417 3RD AVE,,10457.0,4.0,2.0,6.0,2500.0,6000.0,1931.0,2.0,S9,1500000.0,2020-09-15
2.0,BATHGATE,22 STORE BUILDINGS,4,3029.0,12.0,,K4,20-40 WEBSTER AVENUE,,10457.0,3.0,2.0,5.0,4562.0,4925.0,1931.0,4.0,K4,0.0,2020-07-10
2.0,BATHGATE,22 STORE BUILDINGS,4,3053.0,81.0,,K2,2350 WASHINGTON AVE,,10458.0,1.0,1.0,2.0,1304.0,2500.0,1931.0,4.0,K2,0.0,2020-10-22
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,2907.0,9.0,,G7,4050 PARK AVENUE,,10457.0,0.0,0.0,0.0,4835.0,0.0,,4.0,G7,100000.0,2020-11-24
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3032.0,25.0,,G7,N/A WEBSTER AVENUE,,10458.0,0.0,0.0,0.0,7539.0,0.0,,4.0,G7,0.0,2020-05-28
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3035.0,18.0,,G7,4290 PARK AVE,,10457.0,0.0,0.0,0.0,4100.0,0.0,,4.0,G7,0.0,2020-10-06
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3035.0,19.0,,G7,4294 PARK AVE,,10457.0,0.0,0.0,0.0,4645.0,0.0,,4.0,G7,0.0,2020-10-06
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3035.0,25.0,,G7,450 EAST 179 STREET,,10457.0,0.0,0.0,0.0,2805.0,0.0,,4.0,G7,0.0,2020-10-06
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3035.0,26.0,,G7,452 EAST 179 STREET,,10457.0,0.0,0.0,0.0,3125.0,0.0,,4.0,G7,0.0,2020-10-06
2.0,BATHGATE,29 COMMERCIAL GARAGES,4,3041.0,14.0,,G7,458 CYRUS PLACE,,10458.0,0.0,0.0,0.0,3750.0,0.0,2020.0,4.0,G7,0.0,2020-01-16
2.0,BATHGATE,30 WAREHOUSES,4,2897.0,24.0,,E1,1620 WEBSTER AVENUE,,10457.0,0.0,2.0,2.0,93035.0,35490.0,1967.0,4.0,E1,33072265.0,2020-02-28
2.0,BATHGATE,30 WAREHOUSES,4,2897.0,140.0,,E1,1624 WEBSTER AVENUE,,10457.0,0.0,1.0,1.0,53060.0,30870.0,1950.0,4.0,E1,33072265.0,2020-02-28
2.0,BATHGATE,30 WAREHOUSES,4,3031.0,66.0,,E1,4583 PARK AVENUE,,10458.0,0.0,1.0,1.0,5490.0,4984.0,1912.0,4.0,E1,1170000.0,2020-12-31
2.0,BATHGATE,30 WAREHOUSES,4,3040.0,31.0,,E2,461 EAST 186 STREET,,10458.0,0.0,1.0,1.0,5000.0,1500.0,1995.0,4.0,E2,1120000.0,2020-05-06
2.0,BATHGATE,31 COMMERCIAL VACANT LAND,4,3030.0,24.0,,V1,417 EAST 180 STREET,,10457.0,0.0,0.0,0.0,1769.0,0.0,,4.0,V1,224015.0,2020-01-31
2.0,BATHGATE,31 COMMERCIAL VACANT LAND,4,3037.0,33.0,,V1,N/A EAST 180 STREET,,10457.0,0.0,0.0,0.0,1826.0,0.0,,4.0,V1,0.0,2020-06-18
2.0,BATHGATE,37 RELIGIOUS FACILITIES,4,3038.0,16.0,,M1,442 EAST 183 STREET,,10458.0,0.0,1.0,1.0,4500.0,9000.0,1931.0,4.0,M1,0.0,2020-04-27
2.0,BATHGATE,40 SELECTED GOVERNMENTAL FACILITIES,4,2928.0,30.0,,Y3,1511 FULTON AVENUE,,10457.0,0.0,1.0,1.0,8335.0,55200.0,1931.0,4.0,Y3,10.0,2020-07-31
2.0,BATHGATE,41 TAX CLASS 4 - OTHER,4,2928.0,33.0,,Z9,549 EAST 171 STREET,,10457.0,0.0,1.0,1.0,10713.0,440.0,1989.0,4.0,Z9,10.0,2020-07-31
2.0,BATHGATE,41 TAX CLASS 4 - OTHER,4,3041.0,42.0,,V1,427 EAST 188TH STREET,,10458.0,0.0,0.0,0.0,3872.0,0.0,,4.0,Z9,2200000.0,2020-07-23
2.0,BATHGATE,43 CONDO OFFICE BUILDINGS,4,2924.0,1003.0,,RB,"1880 BATHGATE AVENUE, UNIT3",UNIT3,10457.0,0.0,1.0,1.0,0.0,0.0,2018.0,4.0,RB,0.0,2020-12-16
2.0,BATHGATE,44 CONDO PARKING,4,2924.0,1002.0,,RG,"1880 BATHGATE AVENUE, UNIT2",UNIT2,10457.0,0.0,1.0,1.0,0.0,0.0,2018.0,4.0,RG,0.0,2020-12-16
2.0,BATHGATE,46 CONDO STORE BUILDINGS,4,2924.0,1001.0,,RK,"4179 3RD AVENUE, UNIT1",UNIT1,10457.0,0.0,1.0,1.0,0.0,0.0,2018.0,4.0,RK,0.0,2020-12-16
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4706.0,47.0,,A5,1116 EAST 212 STREET,,10469.0,1.0,0.0,1.0,2250.0,1920.0,1950.0,1.0,A5,0.0,2020-11-12
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707.0,62.0,,A5,1114 EAST 213 STREET,,10469.0,1.0,0.0,1.0,1914.0,1386.0,1950.0,1.0,A5,426400.0,2020-07-02
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4707.0,75.0,,A5,1146 E 213TH STREET,,10469.0,1.0,0.0,1.0,1786.0,1018.0,1945.0,1.0,A5,474900.0,2020-04-20
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708.0,24.0,,A5,1145 EAST 213 STREET,,10469.0,1.0,0.0,1.0,2000.0,1140.0,1945.0,1.0,A5,365946.0,2020-07-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708.0,27.0,,A5,1137 EAST 213 STREET,,10469.0,1.0,0.0,1.0,2233.0,1637.0,1945.0,1.0,A5,519000.0,2020-05-29
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4708.0,48.0,,A5,1110 EAST 214TH STREET,,10469.0,1.0,0.0,1.0,1710.0,1813.0,1945.0,1.0,A5,482000.0,2020-07-07
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709.0,25.0,,A5,1135 EAST 214TH STREET,,10469.0,1.0,0.0,1.0,1710.0,1732.0,1945.0,1.0,A5,470000.0,2020-02-12
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709.0,31.0,,A5,1113 EAST 214 STREET,,10469.0,1.0,0.0,1.0,1710.0,1890.0,1945.0,1.0,A5,310000.0,2020-10-23
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4709.0,50.0,,A5,1142 EAST 215TH STREET,,10469.0,1.0,0.0,1.0,1710.0,1732.0,1945.0,1.0,A5,0.0,2020-12-08
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4711.0,100.0,,A5,1313 HICKS STREET,,10469.0,1.0,0.0,1.0,1710.0,1701.0,1950.0,1.0,A5,0.0,2020-12-15
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4714.0,12.0,,A5,1140 EAST 219 STREET,,10469.0,1.0,0.0,1.0,1723.0,1998.0,1950.0,1.0,A5,0.0,2020-01-02
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4723.0,59.0,,A1,3480 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,3843.0,1216.0,1910.0,1.0,A1,480000.0,2020-04-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4724.0,21.0,,A1,3453 KINGSLAND AVENUE,,10469.0,1.0,0.0,1.0,2283.0,1112.0,1910.0,1.0,A1,440000.0,2020-01-06
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4724.0,149.0,,A5,3468 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,1879.0,1900.0,1950.0,1.0,A5,0.0,2020-12-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4733.0,10.0,,A5,3349 BOUCK AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1254.0,1940.0,1.0,A5,0.0,2020-10-15
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,19.0,,A5,3349 WILSON AVENUE,,10469.0,1.0,0.0,1.0,2450.0,1977.0,1940.0,1.0,A5,487500.0,2020-12-14
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,22.0,,A5,3343 WILSON AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1938.0,1940.0,1.0,A5,440000.0,2020-10-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,27.0,,A5,3333 WILSON AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1738.0,1940.0,1.0,A5,350000.0,2020-01-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,28.0,,A5,3331 WILSON AVE,,10469.0,1.0,0.0,1.0,1900.0,1738.0,1940.0,1.0,A5,506000.0,2020-04-03
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,45.0,,A5,3302 BOUCK AVE,,10469.0,1.0,0.0,1.0,2000.0,2230.0,1950.0,1.0,A5,470000.0,2020-06-30
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,48.0,,A5,3310 BOUCK AVENUE,,10469.0,1.0,0.0,1.0,2300.0,1681.0,1940.0,1.0,A5,0.0,2020-04-29
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,55.0,,A5,3324 BOUCK AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1681.0,1940.0,1.0,A5,430000.0,2020-01-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,57.0,,A5,3328 BOUCK AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1681.0,1940.0,1.0,A5,420000.0,2020-01-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,74.0,,A5,1278 GIVAN AVENUE,,10469.0,1.0,0.0,1.0,1887.0,1280.0,1955.0,1.0,A5,0.0,2020-06-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,81.0,,A5,1294 GIVAN AVENUE,,10469.0,1.0,0.0,1.0,1739.0,1280.0,1955.0,1.0,A5,474000.0,2020-07-24
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4734.0,112.0,,A5,3276 BOUCK AVENUE,,10469.0,1.0,0.0,1.0,1800.0,1782.0,1955.0,1.0,A5,436000.0,2020-03-19
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735.0,57.0,,A5,3352 WILSON AVENUE,,10469.0,1.0,0.0,1.0,1900.0,1681.0,1930.0,1.0,A5,548000.0,2020-03-23
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4735.0,83.0,,S1,3304 WILSON AVENUE,,10469.0,1.0,1.0,2.0,2208.0,2430.0,1930.0,1.0,S1,0.0,2020-03-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736.0,63.0,,A5,3354 FISH AVENUE,,10469.0,1.0,0.0,1.0,1775.0,1585.0,1935.0,1.0,A5,435000.0,2020-01-24
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4736.0,143.0,,A5,3312A FISH AVENUE,,10469.0,1.0,0.0,1.0,1858.0,1260.0,1935.0,1.0,A5,0.0,2020-06-10
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4739.0,14.0,,A5,3233 FISH AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1748.0,1930.0,1.0,A5,559500.0,2020-11-24
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4739.0,23.0,,A5,3215 FISH AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1742.0,1930.0,1.0,A5,250000.0,2020-05-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4739.0,47.0,,A5,3224 WILSON AVENUE,,10469.0,1.0,0.0,1.0,2000.0,1400.0,1940.0,1.0,A5,1135173.0,2020-09-08
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4739.0,55.0,,A5,3242 WILSON AVENUE,,10469.0,1.0,0.0,1.0,2000.0,2220.0,1950.0,1.0,A5,367000.0,2020-06-09
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4740.0,49.0,,A5,3240 FISH AVENUE,,10469.0,1.0,0.0,1.0,2500.0,1736.0,1935.0,1.0,A5,0.0,2020-11-14
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741.0,1.0,,A5,3250 SEYMOUR AVENUE,,10469.0,1.0,0.0,1.0,1600.0,1536.0,1945.0,1.0,A5,0.0,2020-04-22
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741.0,11.0,,A5,3243 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1408.0,1920.0,1.0,A5,490000.0,2020-07-31
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741.0,25.0,,A5,3215 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1328.0,1920.0,1.0,A5,590000.0,2020-10-29
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4741.0,27.0,,A5,3211 FENTON AVENUE,,10469.0,1.0,0.0,1.0,2050.0,1408.0,1920.0,1.0,A5,527000.0,2020-04-07
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4742.0,12.0,,A5,3243 CORSA AVENUE,,10469.0,1.0,0.0,1.0,1800.0,1260.0,1950.0,1.0,A5,432000.0,2020-07-14
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4746.0,42.0,,A5,3234 CORSA AVENUE,,10469.0,1.0,0.0,1.0,1800.0,1260.0,1950.0,1.0,A5,462470.0,2020-10-01
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4746.0,55.0,,A5,3260 CORSA AVENUE,,10469.0,1.0,0.0,1.0,1800.0,1260.0,1950.0,1.0,A5,475000.0,2020-10-28
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4747.0,17.0,,A5,3247 MICKLE AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1260.0,1955.0,1.0,A5,0.0,2020-10-08
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4747.0,45.0,,A1,3216 EASTCHESTER ROAD,,10469.0,1.0,0.0,1.0,2982.0,1283.0,1901.0,1.0,A1,620000.0,2020-11-18
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,49.0,,A5,3320 TIEMANN AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1890.0,1950.0,1.0,A5,375180.0,2020-01-24
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,49.0,,A5,3320 TIEMANN AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1890.0,1950.0,1.0,A5,440000.0,2020-06-16
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,53.0,,A5,3328 TIEMANN AVE,,10469.0,1.0,0.0,1.0,2328.0,1890.0,1950.0,1.0,A5,525000.0,2020-06-19
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4750.0,66.0,,A5,3354 TIEMANN AVENUE,,10469.0,1.0,0.0,1.0,1710.0,1539.0,1950.0,1.0,A5,515000.0,2020-01-21
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751.0,56.0,,A2,3332 GUNTHER AVENUE,,10469.0,1.0,0.0,1.0,2090.0,948.0,1960.0,1.0,A2,485000.0,2020-07-17
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4751.0,64.0,,A2,3350 GUNTHER AVE,,10469.0,1.0,0.0,1.0,2090.0,948.0,1960.0,1.0,A2,540000.0,2020-01-27
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4760.0,13.0,,A1,3129 FENTON,,10469.0,1.0,0.0,1.0,5000.0,1602.0,1935.0,1.0,A1,0.0,2020-01-08
2.0,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4760.0,13.0,,A1,3129 FENTON AVENUE,,10469.0,1.0,0.0,1.0,5000.0,1602.0,1935.0,1.0,A1,100000.0,2020-10-08
